anio,semana,HOSPITALIZACION IRAG MENOR 1 AÑO,HOSPITALIZACION IRAG 1 AÑO,HOSPITALIZACION IRAG 2 A 4 AÑOS,HOSPITALIZACION IRAG 5 A 19 AÑOS,HOSPITALIZACION IRAG 20 A 39 AÑOS,HOSPITALIZACION IRAG 40 A 59 AÑOS,HOSPITALIZACION IRAG  MAYOR 60 AÑOS,TOTAL CASOS DE HOSPITALIZACIONES POR IRAG,TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS,TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS,HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS,TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS,TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS,MUERTES POR IRAG MENOR 1 AÑO,MUERTES POR IRAG 1 AÑO,MUERTES POR IRAG 2 A 4 AÑOS,MUERTES POR IRAG 5 A 19 AÑOS,MUERTES POR IRAG 20 A 39 AÑOS,MUERTES POR IRAG 40 A 59 AÑOS,MUERTES POR IRAG MAYOR 60 AÑOS,TOTAL DE MUERTES POR IRAG,TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO,TODAS LAS CAUSAS DE MUERTE 1 AÑO,TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS,TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS,TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS,TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS,TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS,TOTAL DE MUERTES POR TODAS LAS CAUSAS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG,prop_hosp_irag,prop_uci_irag,prop_muertes_irag,prop_consultas_irag,I_t_minus_1,growth_rate,target
2018,30,40,9,13,25,56,4,18,165,59,11,20,65,143,91,141,530,59,11,20,65,143,91,141,530,35,2,1,7,13,27,46,131,0,0,0,0,1,0,0,1,2,0,0,0,1,3,10,16,439,199,505,462,580,415,452,3052,882,573,1359,2727,4487,4529,4896,19453,0.3107344632768362,4.015151515151516,0.058823529411764705,0.1568829032589699,0.2861635220125786,0.019104057022087794,1
2018,31,32,12,20,35,61,6,11,177,46,17,24,60,142,105,171,565,46,17,24,60,142,105,171,565,25,1,3,7,16,40,74,166,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7,11,189,155,362,430,446,281,292,2155,690,459,1051,2502,4712,3874,4815,18103,0.3127208480565371,3.3832335329341316,0.0,0.11903446752098984,0.3107344632768362,0.0015154745948580317,1
2018,32,43,13,16,28,70,4,24,198,58,17,20,71,205,102,192,665,58,17,20,71,205,102,192,665,22,2,0,11,8,31,79,153,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,13,371,226,413,523,562,282,257,2634,868,597,1156,2791,5639,4301,5116,20468,0.2972972972972973,4.318181818181818,0.0,0.12868239777224094,0.3127208480565371,-0.01174929977083408,0
2018,33,43,14,15,38,67,5,17,199,58,16,21,76,170,86,130,557,58,16,21,76,170,86,130,557,31,1,0,9,6,19,57,123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,8,473,224,529,534,634,357,302,3053,997,499,1162,2519,5263,4108,4575,19123,0.35663082437275984,4.491935483870968,0.0,0.1596423342396988,0.2972972972972973,0.04573626045400236,1
2018,34,54,6,31,38,64,12,41,246,76,9,50,116,257,214,407,1129,76,9,50,116,257,214,407,1129,45,0,3,5,13,51,95,212,0,0,0,0,1,4,1,6,2,0,0,3,2,13,35,55,249,177,363,457,569,321,412,2548,794,634,1358,3141,6103,5342,7362,24734,0.2176991150442478,5.300469483568075,0.10714285714285714,0.10301192642005255,0.35663082437275984,-0.10240937094492697,0
2018,35,58,10,14,42,54,7,16,201,83,13,18,81,156,96,180,627,83,13,18,81,156,96,180,627,47,0,1,9,11,25,71,164,0,0,0,0,0,0,0,0,2,0,0,0,1,10,1,14,295,214,417,524,546,447,412,2855,794,859,1449,2794,5655,5007,5847,22405,0.3200636942675159,3.8,0.0,0.12742122645719897,0.2176991150442478,0.08406393497259664,1
2018,36,42,9,12,40,76,6,23,208,58,12,18,81,190,96,174,629,58,12,18,81,190,96,174,629,32,3,1,8,14,23,61,142,0,0,0,0,0,3,0,3,2,0,0,0,0,7,11,20,217,197,400,442,575,275,246,2352,673,575,1461,2696,5373,4707,5904,21389,0.33015873015873015,4.398601398601398,0.14285714285714285,0.10995792426367461,0.3200636942675159,0.007647385451969294,1
2018,37,43,15,13,36,69,7,25,208,58,20,19,88,212,123,216,736,58,20,19,88,212,123,216,736,38,0,3,6,10,26,52,135,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,14,306,206,434,503,580,341,282,2652,849,558,1253,3065,6709,5776,6715,24925,0.28222523744911804,5.411764705882353,0.0,0.10639492898980983,0.33015873015873015,-0.03603591934016185,0
2018,38,53,6,16,30,66,8,2,181,69,8,22,50,131,38,33,351,69,8,22,50,131,38,33,351,41,0,0,6,3,6,5,61,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,219,164,429,538,633,324,285,2592,922,762,1461,3210,7614,5729,6143,25841,0.5142045454545454,5.661290322580645,0.25,0.10030183422335733,0.28222523744911804,0.18091931216931215,1
2018,39,33,9,17,42,65,10,16,192,47,15,23,85,173,107,145,595,47,15,23,85,173,107,145,595,30,2,3,8,7,30,59,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,10,220,186,372,466,500,282,213,2239,930,830,1412,3232,6554,5837,5488,24283,0.3221476510067114,4.25,0.0,0.092200625926536,0.5142045454545454,-0.1268368233501643,0
2018,40,35,7,22,37,66,5,20,192,49,10,29,80,181,135,179,663,49,10,29,80,181,135,179,663,21,2,4,7,10,25,53,122,0,0,0,0,0,1,0,1,0,0,1,0,1,3,12,17,208,161,356,437,509,258,277,2206,776,761,1226,3230,7320,5964,6981,26258,0.2891566265060241,5.390243902439025,0.05555555555555555,0.08400929205224875,0.3221476510067114,-0.024952602287321872,0
2018,41,30,15,19,27,75,1,10,177,41,18,23,56,172,79,114,503,41,18,23,56,172,79,114,503,25,0,3,7,11,23,51,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,187,179,307,369,420,244,197,1903,618,538,1076,2669,5736,4906,5015,20558,0.35119047619047616,4.1570247933884295,0.0,0.09256286784376672,0.2891566265060241,0.04811971517578993,1
2018,42,42,10,17,42,68,5,11,195,61,13,27,82,169,84,112,548,61,13,27,82,169,84,112,548,37,0,2,6,13,25,70,153,0,0,0,0,0,2,0,2,1,0,0,1,0,2,11,15,211,157,327,431,500,277,331,2234,823,798,1462,3510,7845,7135,8603,30176,0.3551912568306011,3.5584415584415585,0.125,0.07402989031381516,0.35119047619047616,0.002960930165378806,1
2018,43,38,10,22,47,77,1,23,218,50,13,28,88,177,94,161,611,50,13,28,88,177,94,161,611,31,1,2,8,13,18,58,131,0,0,0,0,0,1,0,1,1,0,0,0,0,2,10,13,243,172,271,510,553,326,283,2358,818,667,1384,3129,7863,6282,6987,27130,0.3562091503267974,4.628787878787879,0.07142857142857142,0.08691165087906823,0.3551912568306011,0.0007511068943706555,1
2018,44,39,9,13,34,71,8,13,187,53,11,18,66,174,81,160,563,53,11,18,66,174,81,160,563,28,8,13,23,40,65,61,238,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,21,192,151,267,387,354,213,165,1729,561,488,840,2170,4296,3671,4184,16210,0.33156028368794327,2.3556485355648538,0.0,0.10665597433841219,0.3562091503267974,-0.018174826967444248,0
2018,45,43,12,14,26,82,11,18,206,56,17,17,74,214,90,161,629,56,17,17,74,214,90,161,629,30,2,1,7,5,12,32,89,0,0,0,0,0,0,0,0,0,1,0,2,1,0,20,24,1243,147,318,427,465,251,225,3076,2243,336,795,1819,3805,3076,3767,15841,0.326984126984127,6.988888888888889,0.0,0.19416740310566846,0.33156028368794327,-0.0034366875911483125,0
2018,46,55,9,18,37,85,10,24,238,67,13,24,90,232,115,214,755,67,13,24,90,232,115,214,755,28,1,3,13,22,34,73,174,0,0,0,0,1,1,0,2,2,0,0,0,3,2,17,24,221,169,383,500,598,311,406,2588,722,550,1153,2854,6845,5292,6530,23946,0.3148148148148148,4.314285714285714,0.08,0.1080719923163653,0.326984126984127,-0.009170653907496008,0
2018,47,32,12,15,26,73,7,13,178,59,15,32,84,260,126,224,800,59,15,32,84,260,126,224,800,28,0,1,4,9,31,75,148,0,0,0,0,0,2,4,6,1,0,0,0,1,6,25,33,247,192,349,478,663,345,356,2630,796,635,1222,2783,6794,5649,6588,24467,0.2222222222222222,5.369127516778524,0.17647058823529413,0.1074873303907144,0.3148148148148148,-0.07042253521126762,0
2018,48,31,5,17,26,64,7,32,182,47,8,24,87,244,158,265,833,47,8,24,87,244,158,265,833,24,1,1,8,17,29,76,156,0,0,0,0,0,0,1,1,6,0,0,1,0,1,23,31,218,182,347,397,541,403,374,2462,1272,1107,1639,3569,7662,6494,7080,28823,0.2182254196642686,5.305732484076433,0.03125,0.08541493200111018,0.2222222222222222,-0.0032701111837802354,0
2018,49,36,6,18,30,46,1,7,144,67,10,24,82,232,107,201,723,67,10,24,82,232,107,201,723,26,1,1,7,10,20,64,129,0,0,0,0,0,0,0,0,1,1,0,2,2,5,24,35,234,206,334,382,661,350,380,2547,1095,1009,1628,3428,7677,6079,6808,27724,0.19889502762430938,5.561538461538461,0.0,0.09186654643823264,0.2182254196642686,-0.015867664332013757,0
2018,50,44,12,12,29,76,7,23,203,59,15,20,68,205,119,218,704,59,15,20,68,205,119,218,704,32,2,2,8,17,21,70,152,0,0,0,0,0,3,2,5,7,1,0,0,0,5,22,35,266,224,295,386,769,435,441,2816,1300,1192,1687,3449,7641,6211,7149,28629,0.28794326241134754,4.601307189542483,0.1388888888888889,0.09835836535103039,0.19889502762430938,0.07427525574402723,1
2018,51,29,4,14,37,57,5,7,153,45,11,22,69,193,101,154,595,45,11,22,69,193,101,154,595,29,3,5,10,8,12,38,105,0,0,0,0,0,0,1,1,5,0,0,0,2,1,13,21,168,117,193,284,433,229,259,1683,761,327,646,1882,4269,3468,4215,15568,0.25671140939597314,5.613207547169812,0.045454545454545456,0.10809942835121074,0.28794326241134754,-0.024249401294976818,0
2018,52,38,6,17,18,67,3,23,172,69,9,26,48,222,92,154,620,69,9,26,48,222,92,154,620,38,1,4,6,22,19,65,155,0,0,0,0,1,0,2,3,2,0,0,1,3,3,20,29,229,166,223,334,536,330,317,2135,762,596,995,2591,6615,4787,5459,21805,0.27697262479871176,3.9743589743589745,0.1,0.09790883243144088,0.25671140939597314,0.016122409052112437,1
2019,1,37,2,18,28,67,4,23,178,53,7,24,71,251,119,137,662,53,7,24,71,251,119,137,662,35,0,4,10,9,14,45,117,0,0,0,0,0,0,2,2,0,0,1,0,2,3,12,18,103,77,263,339,567,301,345,1995,1066,949,1321,2611,5884,4599,4621,21051,0.2684766214177979,5.610169491525424,0.10526315789473684,0.09476534296028881,0.27697262479871176,-0.006653238460967873,0
2019,2,25,15,18,26,56,10,23,173,53,18,29,67,270,151,209,797,53,18,29,67,270,151,209,797,26,4,1,7,7,25,61,131,0,0,0,0,0,0,2,2,0,0,0,0,0,6,13,19,259,232,300,375,643,457,482,2748,1226,1097,1726,3641,8050,6585,6869,29194,0.21679197994987467,6.037878787878788,0.1,0.09412570645658504,0.2684766214177979,-0.04074544267923078,0
2019,3,34,7,14,36,77,11,10,189,64,13,27,79,240,106,104,633,64,13,27,79,240,106,104,633,41,2,1,5,7,15,23,94,0,0,0,0,0,1,2,3,3,0,0,1,0,1,12,17,222,163,258,351,556,372,347,2269,1245,1271,1826,5379,9358,7059,7532,33670,0.2981072555205047,6.663157894736842,0.16666666666666666,0.0673873659825963,0.21679197994987467,0.06682759001582159,1
2019,4,39,8,24,42,67,3,18,201,65,13,30,89,269,118,170,754,65,13,30,89,269,118,170,754,50,0,2,8,9,25,53,147,0,0,0,0,0,2,6,8,2,0,0,0,0,5,16,23,218,158,216,316,493,323,338,2062,1485,1375,2090,4005,8199,7239,7637,32030,0.2662251655629139,5.094594594594595,0.3333333333333333,0.06437513658643189,0.2981072555205047,-0.02456044353962644,0
2019,5,42,6,20,40,65,14,12,199,76,11,29,88,276,138,160,778,76,11,29,88,276,138,160,778,62,24,36,87,216,169,179,773,0,0,0,0,1,1,3,5,3,0,0,1,2,3,17,26,159,141,192,278,427,243,229,1669,1325,1284,2084,4005,7989,7000,6600,30287,0.2554557124518614,1.0051679586563307,0.18518518518518517,0.05510433174854728,0.2662251655629139,-0.008505164329335426,0
2019,6,41,6,15,34,59,5,13,173,66,13,26,92,248,133,212,790,66,13,26,92,248,133,212,790,38,4,1,5,14,27,63,152,0,0,0,0,0,1,1,2,1,0,1,1,0,5,17,25,192,154,240,328,567,267,263,2011,1558,1434,2077,3815,10149,7730,6212,32975,0.21871049304677623,5.163398692810458,0.07692307692307693,0.06098374575448811,0.2554557124518614,-0.029268431407526926,0
2019,7,32,7,26,43,73,8,18,207,48,26,40,91,271,126,174,776,48,26,40,91,271,126,174,776,39,1,0,9,2,19,60,130,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,12,203,217,400,352,446,255,177,2050,1600,1480,2337,3898,7587,6671,6786,30359,0.26640926640926643,5.923664122137405,0.0,0.06752305665349144,0.21871049304677623,0.03913872378602671,1
2019,8,31,11,20,36,77,5,9,189,60,14,34,84,258,142,166,758,60,14,34,84,258,142,166,758,40,1,2,7,10,22,47,129,0,0,0,0,0,0,2,2,3,0,0,1,1,4,17,26,231,230,476,408,570,305,220,2440,1730,1804,2397,4508,9481,8251,8188,36359,0.2490118577075099,5.8307692307692305,0.07407407407407407,0.0671067106710671,0.26640926640926643,-0.013737587968765076,0
2019,9,1,2,0,0,2,5,17,27,16,2,4,15,106,105,181,429,16,2,4,15,106,105,181,429,4,1,0,1,13,15,48,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,154,151,332,274,484,296,291,1982,1748,1568,2344,4538,9377,8259,8798,36632,0.06279069767441861,5.168674698795181,0.0,0.054104222968361856,0.2490118577075099,-0.14909478952016486,0
2019,10,34,14,21,33,78,5,10,195,68,21,28,79,248,127,148,719,68,21,28,79,248,127,148,719,51,0,1,6,12,24,66,160,0,0,0,0,1,1,0,2,2,0,0,0,1,2,14,19,318,191,508,512,705,380,295,2909,1868,1754,2783,5096,9855,9022,9393,39771,0.2708333333333333,4.46583850931677,0.1,0.07314190888061953,0.06279069767441861,0.19575127644055432,1
2019,11,36,14,22,33,60,8,7,180,73,18,27,81,253,118,193,763,73,18,27,81,253,118,193,763,50,2,1,11,10,20,63,157,0,0,0,0,1,0,0,1,1,0,0,2,1,3,18,25,312,273,650,445,647,362,337,3026,2557,2423,3537,5685,11041,9512,10221,44976,0.2356020942408377,4.829113924050633,0.038461538461538464,0.06727883140271694,0.2708333333333333,-0.027722942236717868,0
2019,12,27,9,17,32,64,2,4,155,51,12,28,71,188,44,53,447,51,12,28,71,188,44,53,447,29,2,1,8,6,8,14,68,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5,9,214,220,419,392,523,258,205,2231,943,788,1471,3243,7321,6583,6802,27151,0.34598214285714285,6.478260869565218,0.0,0.08216705951679434,0.2356020942408377,0.08933300544794189,1
2019,13,29,10,20,32,51,6,14,162,56,14,30,81,260,146,196,783,56,14,30,81,260,146,196,783,26,0,1,8,14,28,51,128,0,0,0,0,0,1,0,1,2,0,0,1,0,6,23,32,262,245,533,421,592,368,272,2693,895,903,1698,3093,6889,5456,5704,24638,0.2066326530612245,6.069767441860465,0.030303030303030304,0.10929826697512074,0.34598214285714285,-0.10352996920161099,0
2019,14,35,13,23,29,60,9,11,180,61,17,33,79,251,110,155,706,61,17,33,79,251,110,155,706,26,1,2,14,56,60,113,272,0,0,0,0,0,1,1,2,2,0,0,0,0,1,8,11,301,242,523,459,651,362,282,2820,1016,913,1794,3806,8570,7156,8012,31267,0.2545968882602546,2.586080586080586,0.16666666666666666,0.09018805168223104,0.2066326530612245,0.039750486676574645,1
2019,15,41,14,19,26,60,4,11,175,63,19,33,78,221,123,166,703,63,19,33,78,221,123,166,703,40,0,2,8,8,29,62,149,0,0,0,0,0,1,0,1,1,0,1,0,0,1,11,14,288,249,532,433,596,308,305,2711,1072,949,1861,3548,7727,6480,7170,28807,0.24857954545454544,4.6866666666666665,0.06666666666666667,0.09410580394334907,0.2545968882602546,-0.004796236035666727,0
2019,16,28,10,12,30,48,5,21,154,67,11,23,75,215,99,166,656,67,11,23,75,215,99,166,656,42,1,2,11,11,19,61,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,247,230,367,361,432,230,240,2107,1328,1265,1867,3580,6715,5379,5748,25882,0.2343987823439878,4.4324324324324325,0.0,0.08140478306224162,0.24857954545454544,-0.011357516757488707,0
2019,17,33,9,19,36,66,4,17,184,62,10,28,69,245,125,192,731,62,10,28,69,245,125,192,731,29,0,2,10,12,27,115,195,0,0,0,0,0,0,1,1,1,0,0,0,0,2,11,14,293,252,357,401,719,337,277,2636,1662,1647,2169,4487,17598,7452,7811,42826,0.25136612021857924,3.729591836734694,0.06666666666666667,0.06154995680295141,0.2343987823439878,0.013745426613571598,1
2019,18,24,6,23,35,64,5,12,169,51,13,34,82,216,121,165,682,51,13,34,82,216,121,165,682,25,0,3,12,10,29,57,136,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,16,269,212,417,430,509,246,271,2354,1660,1536,2228,4076,8570,7075,7574,32719,0.24743777452415813,4.978102189781022,0.0,0.07194376528117359,0.25136612021857924,-0.0031392456859347683,0
2019,19,33,9,12,41,59,4,13,171,67,13,23,86,225,123,199,736,67,13,23,86,225,123,199,736,36,1,2,7,4,24,66,140,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,20,239,238,420,558,698,337,316,2806,943,921,1710,4267,11522,7839,8116,35318,0.23202170963364993,5.219858156028369,0.0,0.07944732297063903,0.24743777452415813,-0.012358183474433218,0
2019,20,38,7,17,38,50,2,13,165,66,10,28,84,218,142,193,741,66,10,28,84,218,142,193,741,43,3,6,5,10,27,66,160,0,0,0,0,0,0,0,0,1,0,0,0,2,1,8,12,230,197,435,451,469,259,231,2272,1544,1320,2209,4065,8161,6849,7737,31885,0.2223719676549865,4.60248447204969,0.0,0.0712538418114533,0.23202170963364993,-0.007832444755809404,0
2019,21,33,9,19,34,42,7,20,164,56,11,25,80,202,140,200,714,56,11,25,80,202,140,200,714,30,1,6,7,12,24,72,152,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16,21,288,247,516,486,668,332,301,2838,1013,944,1870,4162,9049,7676,7927,32641,0.22937062937062938,4.666666666666667,0.0,0.08694320200968078,0.2223719676549865,0.005725476287769579,1
2019,22,3,1,1,0,2,7,30,44,12,3,4,19,192,206,326,762,12,3,4,19,192,206,326,762,10,0,0,3,16,36,120,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,112,114,235,200,425,241,188,1515,1196,1120,1718,3786,7894,7174,7482,30370,0.057667103538663174,4.096774193548387,0.0,0.04988311217938165,0.22937062937062938,-0.1396678281795857,0
2019,23,42,11,19,39,36,7,17,171,74,14,28,87,246,147,228,824,74,14,28,87,246,147,228,824,41,1,5,6,9,21,77,160,0,0,0,0,0,0,0,0,3,1,0,1,0,2,9,16,328,263,536,504,566,324,317,2838,1181,1007,2137,3936,8655,6871,7855,31642,0.20727272727272728,5.118012422360248,0.0,0.08968808267231299,0.057667103538663174,0.14144868761969134,1
2019,24,46,16,18,28,49,11,14,182,70,20,30,76,228,130,221,775,70,20,30,76,228,130,221,775,30,0,6,2,13,25,67,143,0,0,0,0,0,0,0,0,1,0,0,0,0,4,15,20,326,252,576,544,679,402,361,3140,1898,1823,2817,5154,10563,9142,9251,40648,0.2345360824742268,5.381944444444445,0.0,0.07724667273487662,0.20727272727272728,0.02258259843497702,1
2019,25,43,17,22,29,58,13,17,199,72,22,30,74,208,80,142,628,72,22,30,74,208,80,142,628,47,0,3,4,10,24,44,132,0,0,0,0,0,0,1,1,3,0,0,0,0,2,14,19,302,262,522,525,664,362,277,2914,1060,1257,1818,4763,9339,7343,7545,33125,0.3163751987281399,4.7218045112781954,0.05,0.08796715570850691,0.2345360824742268,0.06629139270671876,1
2019,26,50,12,30,42,61,7,18,220,77,14,44,79,214,99,161,688,77,14,44,79,214,99,161,688,44,0,2,7,8,24,46,131,0,0,0,0,0,0,0,0,2,0,0,0,0,2,18,22,366,265,456,544,801,451,427,3310,1529,903,1612,4389,8222,6654,7077,30386,0.3193033381712627,5.212121212121212,0.0,0.10892816006845032,0.3163751987281399,0.0022243957846911216,1
2019,27,45,13,18,26,55,11,25,193,82,19,33,83,263,162,202,844,82,19,33,83,263,162,202,844,42,0,4,4,9,7,33,99,0,0,0,0,1,0,0,1,2,1,0,1,2,1,24,31,339,254,453,477,928,550,527,3528,1133,1023,1848,4540,10069,7978,8258,34849,0.22840236686390533,8.44,0.03125,0.1012338593974175,0.3193033381712627,-0.06890073622746891,0
2019,28,34,15,28,46,65,14,14,216,62,21,42,104,239,150,187,805,62,21,42,104,239,150,187,805,35,0,2,5,17,22,79,160,0,0,0,0,1,0,1,2,1,0,0,0,1,1,17,20,299,222,455,575,866,567,459,3443,1130,1362,2274,4782,10384,9442,9405,38779,0.2679900744416873,5.0,0.09523809523809523,0.08878287777204745,0.22840236686390533,0.0322269873826838,1
2019,29,44,19,10,38,76,5,30,222,70,29,24,97,266,147,186,819,70,29,24,97,266,147,186,819,51,1,0,12,13,33,78,188,0,0,0,0,0,3,0,3,1,1,0,0,1,5,17,25,251,204,545,668,824,487,485,3464,1033,909,1962,5092,10609,8635,7756,35996,0.2707317073170732,4.333333333333333,0.11538461538461539,0.09623024140900631,0.2679900744416873,0.0021621879623884644,1
2019,30,56,14,24,42,70,11,26,243,82,18,36,119,242,151,197,845,82,18,36,119,242,151,197,845,44,5,2,9,13,31,68,172,0,0,0,0,1,0,1,2,0,1,0,0,2,0,24,27,311,251,584,809,940,570,443,3908,919,1175,2225,5188,9571,8442,8628,36148,0.2872340425531915,4.884393063583815,0.07142857142857142,0.10810810810810811,0.2707317073170732,0.012986482623432848,1
2019,31,45,15,27,57,76,12,17,249,78,19,37,103,267,126,200,830,78,19,37,103,267,126,200,830,57,3,3,11,11,31,79,195,0,0,0,0,0,1,2,3,1,0,0,3,0,3,17,24,251,234,583,774,970,445,349,3606,1185,876,1847,4966,9778,8274,8089,35015,0.2996389891696751,4.23469387755102,0.12,0.10298149417409184,0.2872340425531915,0.00963690067726822,1
2019,32,61,18,25,33,65,3,17,222,85,20,41,69,206,90,120,631,85,20,41,69,206,90,120,631,36,0,5,10,10,13,50,124,0,0,0,0,0,0,1,1,2,0,0,0,1,2,16,21,244,231,512,740,744,382,374,3227,906,1056,2006,4629,9325,7281,7925,33128,0.3512658227848101,5.048,0.045454545454545456,0.0974071055570648,0.2996389891696751,0.03972398030942335,1
2019,33,49,14,22,39,57,5,17,203,74,17,31,78,200,114,151,665,74,17,31,78,200,114,151,665,39,4,6,3,11,25,55,143,0,0,0,0,0,0,1,1,1,1,0,0,0,2,10,14,225,214,424,646,626,362,253,2750,1188,788,1578,4061,9171,7801,7763,32350,0.3048048048048048,4.618055555555555,0.06666666666666667,0.08500510030601836,0.3512658227848101,-0.03438332946529665,0
2019,34,44,12,17,38,57,5,26,199,82,18,30,93,262,157,243,885,82,18,30,93,262,157,243,885,47,5,3,8,13,41,74,191,0,0,0,0,0,3,0,3,2,0,0,0,1,6,13,22,222,190,447,640,699,353,405,2956,1309,1244,2136,5006,8776,7673,7492,33636,0.22460496613995484,4.609375,0.13043478260869565,0.08787941849748789,0.3048048048048048,-0.06146500868905648,0
2019,35,30,8,21,34,61,9,25,188,56,10,33,90,223,152,203,767,56,10,33,90,223,152,203,767,42,5,2,7,12,30,76,174,0,0,0,0,2,0,1,3,1,0,0,0,2,4,16,23,264,238,475,689,673,346,386,3071,906,825,1995,4306,8602,6313,7413,30360,0.24479166666666666,4.382857142857143,0.125,0.10114950100457824,0.22460496613995484,0.016484254992319508,1
2019,36,30,7,18,47,79,10,19,210,70,11,29,107,266,137,202,822,70,11,29,107,266,137,202,822,29,3,3,11,36,28,73,183,0,0,0,0,1,2,1,4,0,0,1,1,3,5,24,34,293,223,554,757,833,421,348,3429,1317,804,1993,5718,10035,6903,8396,35166,0.2551640340218712,4.467391304347826,0.11428571428571428,0.09750618477549976,0.24479166666666666,0.008332613105436294,1
